timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,cost_per_hour,anomaly,score
2026-03-23T20:40:00+00:00,38.8694,411.53,846.26,63.97,157,0.0842,1,0.049854061191276
2026-03-23T20:45:00+00:00,36.3215,600.21,297.57,63.77,486,0.0842,1,0.0401938180875836
2026-03-23T20:50:00+00:00,30.1271,750.52,921.96,61.11,98,0.0842,1,0.06955561404279031
2026-03-23T20:55:00+00:00,37.0656,307.53,831.2,55.48,169,0.0842,1,0.07753275070639165
2026-03-23T21:00:00+00:00,9.5926,627.7,658.19,30.51,65,0.0842,1,0.02938011694924003
2026-03-23T21:05:00+00:00,7.3462,589.33,199.06,55.1,426,0.0842,1,0.09750527039646872
2026-03-23T21:10:00+00:00,5.4688,747.92,898.91,62.99,209,0.0842,1,0.09259527472273105
2026-03-23T21:15:00+00:00,10.4783,125.27,617.23,60.1,401,0.0842,1,0.07139805230502033
2026-03-23T21:20:00+00:00,9.1517,978.55,310.18,39.13,217,0.0842,1,0.06608349321822671
2026-03-23T21:25:00+00:00,5.2531,850.57,469.31,54.58,449,0.0842,1,0.07490455615031016
2026-03-23T21:30:00+00:00,9.5599,308.02,295.26,40.75,307,0.0842,1,0.09586272000953922
2026-03-23T21:35:00+00:00,5.118,432.95,526.97,47.92,191,0.0842,1,0.12179905161827087
2026-03-23T21:40:00+00:00,7.0347,546.19,236.55,74.47,231,0.0842,1,0.08868095306905921
2026-03-23T21:45:00+00:00,5.7534,759.51,238.87,60.67,346,0.0842,1,0.09513872711779592
2026-03-23T21:50:00+00:00,6.7243,228.0,729.89,42.82,417,0.0842,1,0.0753581916810715
2026-03-23T21:55:00+00:00,6.3334,677.06,754.16,46.97,71,0.0842,1,0.0661742514723776
2026-03-23T22:00:00+00:00,6.7734,521.67,882.47,42.98,141,0.0842,1,0.09982454177500533
2026-03-23T22:05:00+00:00,9.4485,263.89,854.8,33.25,136,0.0842,1,0.049359448222395574
2026-03-23T22:10:00+00:00,8.5892,633.96,989.53,50.72,375,0.0842,1,0.08993475403779116
2026-03-23T22:15:00+00:00,9.2575,851.38,327.26,46.23,141,0.0842,1,0.10721744177037695
2026-03-23T22:20:00+00:00,10.1847,194.94,471.81,63.13,379,0.0842,1,0.08603395221126087
2026-03-23T22:25:00+00:00,7.2546,530.68,951.82,48.43,160,0.0842,1,0.07535162571213178
2026-03-23T22:30:00+00:00,8.1598,145.94,715.12,39.04,88,0.0842,1,0.04308736058841889
2026-03-23T22:35:00+00:00,9.0763,965.02,316.61,78.49,195,0.0842,1,0.03333319478590302
2026-03-23T22:40:00+00:00,11.4135,905.1,211.11,44.03,352,0.0842,1,0.0865495835356882
2026-03-23T22:45:00+00:00,9.7982,382.76,272.82,37.64,381,0.0842,1,0.09509621599281709
2026-03-23T22:50:00+00:00,10.7631,705.99,882.79,73.56,230,0.0842,1,0.08005942214455303
2026-03-23T22:55:00+00:00,10.0379,548.48,625.01,55.94,141,0.0842,1,0.12663617579444414
2026-03-23T23:00:00+00:00,10.1145,575.53,306.52,60.8,493,0.0842,1,0.0738708564156707
2026-03-23T23:05:00+00:00,4.4307,858.09,880.93,57.02,83,0.0842,1,0.05652593074694934
2026-03-23T23:10:00+00:00,9.7617,772.07,534.06,70.19,83,0.0842,1,0.07740621670642533
2026-03-23T23:15:00+00:00,8.4258,787.69,778.26,34.14,365,0.0842,1,0.08377669270980398
2026-03-23T23:20:00+00:00,8.1084,611.56,411.31,70.97,252,0.0842,1,0.10810578739760929
2026-03-23T23:25:00+00:00,6.9455,187.21,596.3,43.67,117,0.0842,1,0.08268370801830338
2026-03-23T23:30:00+00:00,7.1495,639.9,293.94,79.76,416,0.0842,1,0.03863650898299231
2026-03-23T23:35:00+00:00,8.8324,571.69,399.34,42.9,268,0.0842,1,0.12209679532468976
2026-03-23T23:40:00+00:00,9.68,478.75,567.62,75.53,111,0.0842,1,0.08523123902022106
2026-03-23T23:45:00+00:00,5.0044,338.77,787.32,79.77,112,0.0842,1,0.026845580091583665
2026-03-23T23:55:00+00:00,6.8786,211.22,992.94,64.61,122,0.0842,1,0.03860513434256385
2026-03-24T00:00:00+00:00,6.0984,319.72,366.13,49.61,311,0.0842,1,0.10794490515315197
2026-03-24T00:05:00+00:00,8.7852,729.97,838.26,65.47,93,0.0842,1,0.0647416828226664
2026-03-24T00:10:00+00:00,7.3426,733.28,553.49,61.95,115,0.0842,1,0.11044830540088607
2026-03-24T00:15:00+00:00,6.6819,976.91,586.02,37.62,298,0.0842,1,0.06339699605244309
2026-03-24T00:20:00+00:00,6.4617,545.55,910.06,48.39,330,0.0842,1,0.10315675183842571
2026-03-24T00:25:00+00:00,8.5626,786.26,515.24,78.86,378,0.0842,1,0.06679464313743216
2026-03-24T00:30:00+00:00,7.9799,256.46,640.25,35.65,73,0.0842,1,0.0382137845374072
2026-03-24T00:35:00+00:00,5.8167,692.43,608.21,50.65,77,0.0842,1,0.07863453563361106
2026-03-24T00:40:00+00:00,6.318,303.76,979.98,78.56,331,0.0842,1,0.030075846806222217
2026-03-24T00:45:00+00:00,7.635,520.34,303.78,36.9,227,0.0842,1,0.11081093969626837
2026-03-24T00:50:00+00:00,8.8103,230.71,817.61,74.42,116,0.0842,1,0.04867765392409096
2026-03-24T00:55:00+00:00,5.9006,153.29,489.01,73.24,368,0.0842,1,0.06649750911938479
2026-03-24T01:00:00+00:00,8.9762,746.84,567.31,37.69,345,0.0842,1,0.10689550872844622
2026-03-24T01:05:00+00:00,6.352,757.95,381.44,68.87,106,0.0842,1,0.08671813699764253
2026-03-24T01:10:00+00:00,13.4555,815.65,569.87,54.42,330,0.0842,1,0.10261541774398841
2026-03-24T01:15:00+00:00,6.118,749.21,858.2,40.07,90,0.0842,1,0.06533358819085733
2026-03-24T01:20:00+00:00,6.4197,404.98,585.03,76.12,284,0.0842,1,0.08862314891054829
2026-03-24T01:25:00+00:00,8.388,964.03,585.13,51.78,315,0.0842,1,0.09052457121343355
2026-03-24T01:30:00+00:00,6.1952,171.56,986.58,67.15,397,0.0842,1,0.044552917694349325
2026-03-24T01:35:00+00:00,9.6553,965.98,584.3,43.56,219,0.0842,1,0.09306379840453405
2026-03-24T01:40:00+00:00,11.6028,421.46,336.7,62.82,463,0.0842,1,0.07625723896172337
2026-03-24T01:45:00+00:00,7.2248,982.17,977.77,69.39,310,0.0842,1,0.040795928718826535
2026-03-24T01:50:00+00:00,8.3455,354.94,632.73,42.34,481,0.0842,1,0.06543419075903023
2026-03-24T02:00:00+00:00,7.9999,974.84,533.43,76.75,489,0.0842,1,0.009505451788008656
2026-03-24T02:05:00+00:00,10.8635,418.04,227.01,35.13,439,0.0842,1,0.061157634307115405
2026-03-24T02:10:00+00:00,9.7885,916.04,761.31,55.44,454,0.0842,1,0.06890983020703373
2026-03-24T02:15:00+00:00,6.1916,704.21,967.22,66.08,479,0.0842,1,0.05409915654923381
2026-03-24T02:20:00+00:00,11.0918,188.72,784.85,43.82,243,0.0842,1,0.09292520490297562
2026-03-24T02:25:00+00:00,10.3241,369.47,676.79,76.5,143,0.0842,1,0.07505471417918635
2026-03-24T02:30:00+00:00,8.9727,201.93,987.12,75.0,275,0.0842,1,0.03281952463627713
2026-03-24T02:35:00+00:00,6.6816,859.05,666.42,49.38,371,0.0842,1,0.10615034822865616
2026-03-24T02:40:00+00:00,8.1314,791.15,623.96,68.63,147,0.0842,1,0.10621246696848802
2026-03-24T02:45:00+00:00,6.4091,986.99,328.28,31.46,103,0.0842,1,0.010075671747225345
2026-03-24T02:50:00+00:00,8.9352,863.93,539.18,39.99,494,0.0842,1,0.05614743275133982
2026-03-24T02:55:00+00:00,7.3671,816.74,809.4,41.32,393,0.0842,1,0.09350224662323287
2026-03-24T03:00:00+00:00,3.5301,861.06,942.02,59.74,198,0.0842,1,0.07083797115781842
2026-03-24T03:05:00+00:00,9.8524,321.74,739.6,60.46,496,0.0842,1,0.05786690325132493
2026-03-24T03:10:00+00:00,8.3829,180.83,898.31,58.28,317,0.0842,1,0.07824738176454343
2026-03-24T03:20:00+00:00,7.7276,116.36,111.01,67.52,218,0.0842,1,0.01260601437631026
2026-03-24T03:25:00+00:00,8.3769,603.28,769.82,63.89,388,0.0842,1,0.10399412791157475
2026-03-24T03:30:00+00:00,10.2307,248.21,677.28,40.93,481,0.0842,1,0.04896271833885513
2026-03-24T03:35:00+00:00,8.7756,385.53,899.26,79.43,214,0.0842,1,0.043748823484885735
2026-03-24T03:40:00+00:00,8.576,344.39,595.44,30.81,473,0.0842,1,0.02203546219342012
2026-03-24T03:45:00+00:00,14.4288,726.65,641.94,44.45,223,0.0842,1,0.11047547509799133
2026-03-24T03:50:00+00:00,7.662,438.38,719.79,67.33,457,0.0842,1,0.08460267761745727
2026-03-24T03:55:00+00:00,8.3384,542.21,763.65,36.12,115,0.0842,1,0.09180955236466615
2026-03-24T04:00:00+00:00,11.4681,912.62,230.41,62.76,489,0.0842,1,0.03314918193549565
2026-03-24T04:05:00+00:00,6.39,590.06,169.63,40.87,427,0.0842,1,0.07280857561382276
2026-03-24T04:10:00+00:00,5.918,835.65,729.35,79.31,174,0.0842,1,0.053454840975379
2026-03-24T04:15:00+00:00,5.1359,944.75,639.08,58.82,432,0.0842,1,0.07274105208765769
2026-03-24T04:20:00+00:00,9.0673,369.54,270.3,51.58,296,0.0842,1,0.11814781180211037
2026-03-24T04:25:00+00:00,9.2513,683.0,848.08,34.72,499,0.0842,1,0.03997809514806383
2026-03-24T04:30:00+00:00,9.483,312.39,271.26,34.27,496,0.0842,1,0.0307150791172226
2026-03-24T04:40:00+00:00,10.0117,227.44,287.45,61.11,96,0.0842,1,0.06619185431895885
2026-03-24T04:45:00+00:00,10.3945,694.19,296.99,73.32,263,0.0842,1,0.09491728988868625
2026-03-24T04:50:00+00:00,7.8054,665.26,324.9,40.12,336,0.0842,1,0.10938234361970234
2026-03-24T04:55:00+00:00,8.0651,874.03,443.01,42.12,256,0.0842,1,0.11463674116870703
2026-03-24T05:00:00+00:00,9.3512,986.16,251.09,79.61,92,0.0842,1,0.004760622619288668
2026-03-24T05:05:00+00:00,8.7343,917.03,736.92,73.51,430,0.0842,1,0.04665076687473424
2026-03-24T05:10:00+00:00,9.2839,575.73,602.97,34.79,66,0.0842,1,0.05603338536956182
2026-03-24T05:15:00+00:00,5.8278,543.72,710.4,69.1,167,0.0842,1,0.10476540182907507
2026-03-24T05:20:00+00:00,7.6508,655.08,177.16,65.06,200,0.0842,1,0.09026604942264294
2026-03-24T05:25:00+00:00,5.5751,543.69,268.11,62.59,103,0.0842,1,0.08644328134524865
2026-03-24T05:30:00+00:00,9.2626,918.4,243.27,58.49,353,0.0842,1,0.08218689471122376
2026-03-24T05:35:00+00:00,9.0604,737.6,791.7,33.34,358,0.0842,1,0.07204620303275022
2026-03-24T05:40:00+00:00,7.8024,723.74,981.14,33.67,169,0.0842,1,0.04808698793298416
2026-03-24T05:45:00+00:00,8.5936,984.03,772.99,66.27,397,0.0842,1,0.0586612570990912
2026-03-24T05:50:00+00:00,4.887,583.6,692.68,69.66,51,0.0842,1,0.04661261308279652
2026-03-24T05:55:00+00:00,9.7159,694.81,202.84,51.99,333,0.0842,1,0.10743388370937179
2026-03-24T06:00:00+00:00,7.0655,649.29,148.06,77.87,223,0.0842,1,0.043560946139966306
2026-03-24T06:05:00+00:00,8.2581,675.12,328.03,55.74,304,0.0842,1,0.12684274080351715
2026-03-24T06:10:00+00:00,10.2307,787.17,623.29,68.45,154,0.0842,1,0.10920619512192636
2026-03-24T06:20:00+00:00,10.3945,965.96,303.36,60.08,90,0.0842,1,0.05793823606843562
2026-03-24T06:25:00+00:00,8.2482,313.39,909.63,79.67,466,0.0842,1,0.009183114173488272
2026-03-24T06:30:00+00:00,8.0564,857.23,516.14,79.66,281,0.0842,1,0.06001513243689616
2026-03-24T06:35:00+00:00,9.1121,282.6,970.04,39.61,73,0.0842,1,0.02323918477983944
2026-03-24T06:40:00+00:00,5.5059,902.09,682.67,52.96,265,0.0842,1,0.10983258299866161
2026-03-24T06:45:00+00:00,9.1882,672.25,772.36,31.56,494,0.0842,1,0.027865842341737612
2026-03-24T06:50:00+00:00,8.123,918.78,582.72,66.59,104,0.0842,1,0.07103540291643878
2026-03-24T06:55:00+00:00,10.0726,878.85,761.22,51.12,403,0.0842,1,0.09075758605171963
2026-03-24T07:00:00+00:00,7.5664,536.78,716.61,56.81,374,0.0842,1,0.1273837335070268
2026-03-24T07:05:00+00:00,7.2734,449.17,657.91,32.47,161,0.0842,1,0.08714611143836926
2026-03-24T07:15:00+00:00,7.8813,452.18,733.51,42.37,194,0.0842,1,0.12067509850848018
2026-03-24T07:20:00+00:00,5.6521,834.29,965.62,53.45,427,0.0842,1,0.05560368220424272
2026-03-24T07:25:00+00:00,7.6121,715.31,832.55,50.68,417,0.0842,1,0.08861835644609012
2026-03-24T07:30:00+00:00,10.5353,864.29,594.76,50.91,279,0.0842,1,0.11494914510506071
2026-03-24T07:35:00+00:00,7.8138,970.67,538.42,75.67,184,0.0842,1,0.05904067138064739
2026-03-24T07:40:00+00:00,6.2591,444.71,213.87,72.27,422,0.0842,1,0.06640053338083901
2026-03-24T07:45:00+00:00,9.4319,892.95,747.82,75.4,297,0.0842,1,0.07289745047665241
2026-03-24T07:50:00+00:00,4.2931,528.61,209.1,48.08,150,0.0842,1,0.09125131272819392
2026-03-24T07:55:00+00:00,3.7595,435.88,879.86,42.56,346,0.0842,1,0.10131143386357894
2026-03-24T08:00:00+00:00,33.0856,878.39,957.73,75.38,294,0.0842,1,0.04113890177465562
2026-03-24T08:05:00+00:00,26.6433,983.84,549.19,74.65,416,0.0842,1,0.014257388338264065
2026-03-24T08:10:00+00:00,23.6076,533.29,652.11,38.39,177,0.0842,1,0.10148143484267363
2026-03-24T08:15:00+00:00,22.3081,838.87,332.13,71.96,431,0.0842,1,0.049929139449921944
2026-03-24T08:20:00+00:00,33.5695,993.39,992.26,36.47,309,0.0842,1,0.013864067933985647
2026-03-24T08:25:00+00:00,28.865,970.05,802.33,63.43,124,0.0842,1,0.0538414118496604
2026-03-24T08:30:00+00:00,41.2938,107.64,483.82,74.98,283,0.0842,1,0.008916746956073474
2026-03-24T08:35:00+00:00,34.0395,753.28,101.63,33.53,485,0.0842,-1,-0.012662138379449073
2026-03-24T08:40:00+00:00,23.9285,609.22,530.71,58.98,226,0.0842,1,0.11725782270474033
2026-03-24T08:45:00+00:00,36.0091,241.5,219.46,77.79,439,0.0842,-1,-0.005385098497428076
2026-03-24T08:50:00+00:00,33.3142,404.67,672.4,45.49,441,0.0842,1,0.07706748457093787
2026-03-24T08:55:00+00:00,33.0878,238.29,711.54,70.88,496,0.0842,1,0.017691338549299607
2026-03-24T09:00:00+00:00,35.6347,183.18,592.93,33.72,459,0.0842,-1,-0.0004143021192680729
2026-03-24T09:05:00+00:00,30.2588,952.59,318.37,45.78,176,0.0842,1,0.08036930589174929
2026-03-24T09:10:00+00:00,30.7751,896.38,761.16,53.35,50,0.0842,1,0.03302291661657919
2026-03-24T09:15:00+00:00,28.0931,427.42,603.26,35.58,258,0.0842,1,0.09473707366623962
2026-03-24T09:20:00+00:00,40.1804,801.4,749.02,46.6,93,0.0842,1,0.055740186052626206
2026-03-24T09:25:00+00:00,27.9756,882.38,141.25,36.49,203,0.0842,1,0.045123585473289096
2026-03-24T09:30:00+00:00,36.0511,923.86,581.71,67.36,366,0.0842,1,0.05160445654034285
2026-03-24T09:35:00+00:00,25.6681,405.05,369.04,38.31,81,0.0842,1,0.046376164776809725
2026-03-24T09:40:00+00:00,28.3533,359.41,408.74,76.15,431,0.0842,1,0.055564148914843625
2026-03-24T09:45:00+00:00,30.8453,517.3,286.93,36.21,175,0.0842,1,0.08801862371317193
2026-03-24T09:50:00+00:00,32.2121,921.18,629.59,75.11,304,0.0842,1,0.04840938700213193
2026-03-24T09:55:00+00:00,30.6971,187.92,833.54,53.35,275,0.0842,1,0.06302030773294953
2026-03-24T10:00:00+00:00,29.5922,686.38,212.2,46.83,52,0.0842,1,0.04060788439594609
2026-03-24T10:05:00+00:00,25.3056,910.93,839.44,37.33,272,0.0842,1,0.07011603260501392
2026-03-24T10:10:00+00:00,30.5113,538.12,802.01,47.85,138,0.0842,1,0.0942059358190902
2026-03-24T10:15:00+00:00,36.2545,955.3,402.99,53.32,329,0.0842,1,0.0736585568647053
2026-03-24T10:20:00+00:00,39.6433,179.94,519.81,39.53,116,0.0842,1,0.050435396810915134
2026-03-24T10:25:00+00:00,36.1101,623.1,599.52,37.41,337,0.0842,1,0.09240485675313759
2026-03-24T10:30:00+00:00,33.4179,542.02,891.82,41.21,318,0.0842,1,0.08874907418045008
2026-03-24T10:35:00+00:00,27.9225,384.37,114.01,50.36,122,0.0842,1,0.05858714780814689
2026-03-24T10:40:00+00:00,31.9441,130.21,314.97,75.52,370,0.0842,1,0.019480017988738663
2026-03-24T10:45:00+00:00,30.1744,647.41,484.58,50.73,278,0.0842,1,0.11113160005787759
2026-03-24T10:50:00+00:00,35.8825,158.57,616.37,79.92,104,0.0842,1,0.0014781916344691615
2026-03-24T10:55:00+00:00,40.1637,942.86,178.1,30.99,390,0.0842,-1,-0.009185837283508191
2026-03-24T11:00:00+00:00,18.608,681.05,725.96,33.55,168,0.0842,1,0.07084540701283659
2026-03-24T11:05:00+00:00,38.4137,380.26,447.58,57.2,207,0.0842,1,0.0918884719513266
2026-03-24T11:10:00+00:00,30.4339,449.42,556.35,53.11,346,0.0842,1,0.10986675978257099
2026-03-24T11:15:00+00:00,36.2712,714.54,119.04,40.56,468,0.0842,1,0.025491418613624695
2026-03-24T11:20:00+00:00,36.3892,629.65,585.93,62.6,249,0.0842,1,0.1083020582189192
2026-03-24T11:25:00+00:00,28.6462,955.59,726.2,61.72,294,0.0842,1,0.07699176254776863
2026-03-24T11:30:00+00:00,18.7999,786.76,718.0,39.01,328,0.0842,1,0.09543544266688714
2026-03-24T11:35:00+00:00,39.334,456.11,899.17,39.42,240,0.0842,1,0.062165971610680826
2026-03-24T11:40:00+00:00,28.6998,496.38,256.36,56.04,62,0.0842,1,0.05266279653150219
2026-03-24T11:45:00+00:00,37.1936,896.78,190.31,63.13,72,0.0842,1,0.012543201499059853
2026-03-24T11:50:00+00:00,34.9445,552.17,801.69,73.82,186,0.0842,1,0.06290194086931988
2026-03-24T11:55:00+00:00,24.9738,692.27,250.34,63.75,434,0.0842,1,0.06076612951296778
2026-03-24T12:00:00+00:00,37.0236,836.88,265.52,43.27,490,0.0842,1,0.03500603248342038
2026-03-24T12:05:00+00:00,36.6464,212.74,504.94,72.57,345,0.0842,1,0.05548605417228725
2026-03-24T12:10:00+00:00,38.6607,495.32,464.05,34.83,133,0.0842,1,0.05204868621518688
2026-03-24T12:15:00+00:00,45.0371,529.48,235.08,60.77,494,0.0842,1,0.017957992541160706
2026-03-24T12:20:00+00:00,32.1696,402.7,253.75,49.32,95,0.0842,1,0.07754108580182129
2026-03-24T12:25:00+00:00,26.7452,150.77,678.86,50.36,278,0.0842,1,0.08589444282857656
2026-03-24T12:30:00+00:00,28.1287,785.88,260.95,43.88,138,0.0842,1,0.09359715104896438
2026-03-24T12:35:00+00:00,36.7592,101.47,788.12,37.32,162,0.0842,1,0.03765350964292369
2026-03-24T12:40:00+00:00,27.6548,365.05,270.35,42.67,291,0.0842,1,0.10353392280640694
2026-03-24T12:45:00+00:00,33.7995,703.31,218.39,30.0,328,0.0842,1,0.043848140161480975
2026-03-24T12:50:00+00:00,28.6895,669.72,426.48,45.51,290,0.0842,1,0.1106637780443826
2026-03-24T12:55:00+00:00,24.3909,378.62,458.23,76.93,415,0.0842,1,0.050364987789308424
2026-03-24T13:00:00+00:00,28.2301,802.48,920.79,72.56,327,0.0842,1,0.06604238046074362
2026-03-24T13:05:00+00:00,25.114,122.94,150.81,44.71,254,0.0842,1,0.04228092908457659
2026-03-24T13:10:00+00:00,34.7764,958.9,136.23,79.64,462,0.0842,-1,-0.03898401190267464
2026-03-24T13:15:00+00:00,40.1244,729.25,446.47,54.27,204,0.0842,1,0.08330428187136768
2026-03-24T13:20:00+00:00,33.2535,747.6,185.14,34.89,464,0.0842,1,0.03425279363918976
2026-03-24T13:25:00+00:00,39.9426,863.95,304.36,52.04,268,0.0842,1,0.07273020176242961
2026-03-24T13:30:00+00:00,29.3677,264.27,993.52,70.18,300,0.0842,1,0.03978362181675521
2026-03-24T13:35:00+00:00,34.6613,287.13,332.77,73.3,102,0.0842,1,0.04605472358009344
2026-03-24T13:40:00+00:00,31.9757,180.5,115.44,62.17,107,0.0842,1,0.019077958229148928
2026-03-24T13:45:00+00:00,30.3484,514.55,109.32,51.02,295,0.0842,1,0.06435096849895205
2026-03-24T13:50:00+00:00,29.8963,316.31,328.29,60.58,255,0.0842,1,0.10244501838054532
2026-03-24T13:55:00+00:00,30.5143,925.26,493.78,56.64,139,0.0842,1,0.09636966957352183
2026-03-24T14:00:00+00:00,88.5569,760.12,488.1,36.61,484,0.0842,-1,-0.054952149746358314
2026-03-24T14:05:00+00:00,87.7901,880.13,653.04,34.16,405,0.0842,-1,-0.055252682317958546
2026-03-24T14:10:00+00:00,85.9878,459.17,125.38,48.57,468,0.0842,-1,-0.06668561148932328
2026-03-24T14:15:00+00:00,92.527,942.43,623.08,31.87,307,0.0842,-1,-0.07766350349989715
2026-03-24T14:20:00+00:00,89.921,194.33,987.67,64.88,334,0.0842,-1,-0.0818655840889877
2026-03-24T14:25:00+00:00,97.8757,156.56,185.89,74.29,251,0.0842,-1,-0.08008925670326172
2026-03-24T14:30:00+00:00,91.9838,159.79,779.64,57.66,431,0.0842,-1,-0.05452888885749696
2026-03-24T14:35:00+00:00,91.5128,299.53,237.52,37.57,333,0.0842,-1,-0.04117338403132309
2026-03-24T14:40:00+00:00,90.177,581.75,991.51,37.22,352,0.0842,-1,-0.0538091916113993
2026-03-24T14:45:00+00:00,91.3772,714.17,937.54,39.37,496,0.0842,-1,-0.06836582995809504
2026-03-24T14:50:00+00:00,87.4452,394.84,725.71,53.23,458,0.0842,-1,-0.042651631980433535
2026-03-24T14:55:00+00:00,89.8194,606.52,892.16,76.88,108,0.0842,-1,-0.07564297811171461
2026-03-24T15:00:00+00:00,89.5201,187.2,374.98,48.68,332,0.0842,-1,-0.029445526081824935
2026-03-24T15:05:00+00:00,87.8363,233.11,163.0,76.72,139,0.0842,-1,-0.08008264566505807
2026-03-24T15:10:00+00:00,87.7862,506.79,693.3,73.95,59,0.0842,-1,-0.06758317918658963
2026-03-24T15:15:00+00:00,99.2838,637.73,652.28,42.14,371,0.0842,-1,-0.05080765956882782
2026-03-24T15:20:00+00:00,90.9987,744.83,293.18,46.42,306,0.0842,-1,-0.027087258599984065
2026-03-24T15:25:00+00:00,92.4668,668.99,711.61,45.85,497,0.0842,-1,-0.05467517107315201
2026-03-24T15:30:00+00:00,93.1675,164.26,607.05,59.53,161,0.0842,-1,-0.04855837653319939
2026-03-24T15:35:00+00:00,96.4113,352.53,680.42,73.24,192,0.0842,-1,-0.06022243480826761
2026-03-24T15:40:00+00:00,93.5693,537.31,875.19,58.18,153,0.0842,-1,-0.04845975748140785
2026-03-24T15:45:00+00:00,94.7997,451.0,163.79,37.21,396,0.0842,-1,-0.05992694573698809
2026-03-24T15:50:00+00:00,91.7519,982.56,650.03,31.93,198,0.0842,-1,-0.07766696751897573
2026-03-24T15:55:00+00:00,93.4195,211.88,131.27,71.64,232,0.0842,-1,-0.07384688638564407
2026-03-24T16:00:00+00:00,92.0653,718.76,595.03,36.56,60,0.0842,-1,-0.07777947935201002
2026-03-24T16:05:00+00:00,94.2534,415.18,378.17,30.87,112,0.0842,-1,-0.0842848930211475
2026-03-24T16:10:00+00:00,92.2902,663.08,157.79,50.05,437,0.0842,-1,-0.061979654278492946
2026-03-24T16:15:00+00:00,91.6743,391.61,274.42,59.53,345,0.0842,-1,-0.038681114545942696
2026-03-24T16:20:00+00:00,95.3513,607.36,836.55,60.09,477,0.0842,-1,-0.057536876551529836
2026-03-24T16:25:00+00:00,91.5661,617.61,332.18,37.76,134,0.0842,-1,-0.053206433480410986
2026-03-24T16:30:00+00:00,85.7968,138.32,503.47,49.6,224,0.0842,-1,-0.03322633913433426
2026-03-24T16:35:00+00:00,89.2105,158.23,694.96,77.2,320,0.0842,-1,-0.07490642196454578
2026-03-24T16:40:00+00:00,86.3677,959.33,230.21,42.02,371,0.0842,-1,-0.047380414717081876
2026-03-24T16:45:00+00:00,86.9538,321.88,101.37,77.17,230,0.0842,-1,-0.07045074791428896
2026-03-24T16:50:00+00:00,90.2153,798.56,690.59,79.7,440,0.0842,-1,-0.07321799460704748
2026-03-24T16:55:00+00:00,91.6152,401.19,848.32,54.87,129,0.0842,-1,-0.04676422629529986
2026-03-24T17:00:00+00:00,90.3257,457.16,208.01,64.78,427,0.0842,-1,-0.04500074683951161
2026-03-24T17:05:00+00:00,90.6331,477.71,846.73,37.76,349,0.0842,-1,-0.03697151875461424
2026-03-24T17:10:00+00:00,92.76,320.8,842.86,54.74,215,0.0842,-1,-0.05210539589485075
2026-03-24T17:15:00+00:00,90.117,525.38,698.42,40.61,100,0.0842,-1,-0.0486380263127737
2026-03-24T17:20:00+00:00,91.0865,687.32,587.89,54.23,232,0.0842,-1,-0.030666634178172725
2026-03-24T17:25:00+00:00,94.048,586.28,439.23,67.59,80,0.0842,-1,-0.059363933770960164
2026-03-24T17:30:00+00:00,89.1639,289.9,872.19,45.02,331,0.0842,-1,-0.03427816759880575
2026-03-24T17:35:00+00:00,95.6479,950.77,418.78,33.63,221,0.0842,-1,-0.07937832227548636
2026-03-24T17:40:00+00:00,91.8303,350.23,828.99,53.31,500,0.0842,-1,-0.06483663392312644
2026-03-24T17:45:00+00:00,96.8224,237.88,368.83,71.69,446,0.0842,-1,-0.05578628538934205
2026-03-24T17:50:00+00:00,90.3018,603.5,420.1,60.06,90,0.0842,-1,-0.04960667622568404
2026-03-24T17:55:00+00:00,95.305,810.82,708.3,68.3,76,0.0842,-1,-0.06638797591852341
2026-03-24T18:00:00+00:00,30.9994,734.3,370.13,73.74,396,0.0842,1,0.06862368588496626
2026-03-24T18:05:00+00:00,22.7677,561.64,560.8,45.51,412,0.0842,1,0.09502635729189596
2026-03-24T18:10:00+00:00,30.7098,607.1,966.21,72.95,132,0.0842,1,0.032913916649550234
2026-03-24T18:15:00+00:00,34.4923,467.64,525.54,77.07,445,0.0842,1,0.040077067101706554
2026-03-24T18:20:00+00:00,21.8397,988.23,757.33,39.96,438,0.0842,1,0.033295608416525346
2026-03-24T18:25:00+00:00,27.5043,233.35,373.03,74.85,66,0.0842,1,0.029739897733788045
2026-03-24T18:30:00+00:00,30.1618,836.69,724.89,42.83,445,0.0842,1,0.07642468559258186
2026-03-24T18:35:00+00:00,25.9529,726.28,306.36,37.63,463,0.0842,1,0.04792734326744019
2026-03-24T18:40:00+00:00,29.1485,965.56,256.91,68.73,410,0.0842,1,0.03480755746068109
2026-03-24T18:45:00+00:00,30.6219,700.9,252.58,66.45,467,0.0842,1,0.05074146180427752
2026-03-24T18:50:00+00:00,31.0744,126.62,694.72,50.67,174,0.0842,1,0.07871945704460398
2026-03-24T18:55:00+00:00,32.618,114.58,590.88,59.7,393,0.0842,1,0.059718767954698215
2026-03-24T19:00:00+00:00,39.4825,891.68,418.46,57.9,165,0.0842,1,0.06161754576274081
2026-03-24T19:05:00+00:00,37.532,897.09,880.94,54.57,450,0.0842,1,0.038851951635303084
2026-03-24T19:10:00+00:00,26.1648,130.47,695.08,53.67,262,0.0842,1,0.07347645666911362
2026-03-24T19:15:00+00:00,29.8568,926.18,159.64,38.17,115,0.0842,1,0.025104276592944896
